;max_std_wind;mean_std_wind;max_std_solar;mean_std_solar;max_std_agr;mean_std_agr;max_std_agr_sum;mean_std_agr_sum
38;0.24310454865285566;0.23207730361507548;0.19774946072386573;0.08370635496606095;0.12402456377016682;0.10327846774380199;0.13438065928069762;0.11235237936525024
39;0.24309449816047318;0.23210140559434075;0.19784701821913678;0.08373208848746984;0.12408808699441927;0.10327787283544214;0.1344137999958183;0.11237185022931673
40;0.24302851528428812;0.2320725868420999;0.19784041480132827;0.08375250034053823;0.12400466708404322;0.1032852760228875;0.13439348531413908;0.11236965472449138
41;0.24319684807122383;0.23214290849553074;0.19775299890116796;0.08372202213919255;0.1240366793673436;0.10329391282091553;0.13438236310121357;0.11237914020434396
42;0.24326184453687844;0.23219259252569077;0.1977784796324229;0.08373628002787488;0.12400980010068823;0.1032964129534552;0.1344976824254947;0.11241066795596766
43;0.2432367250733844;0.23222656581368048;0.19765173188270269;0.08370242035325604;0.12398704074800786;0.10331142397414457;0.1344566668610774;0.11239815747359572
44;0.24333909222045494;0.23223228079069588;0.19765047442214181;0.08369388360425717;0.12392749255711255;0.10328186991165243;0.13448984168237405;0.1123956143846162
45;0.24339552577123927;0.23232645047831232;0.19750466863346036;0.08365752937248822;0.12397440508540765;0.10333214712783056;0.13448458045690645;0.11242433513859479
46;0.24325560338452856;0.23229018321626424;0.19758177390571152;0.08367350603309891;0.12406700609156222;0.10331964286967332;0.1344869758798387;0.11240756424118666
47;0.2432108260291439;0.23232224773235596;0.19756100266409485;0.08366195292864087;0.1240045268554854;0.10334312843403852;0.13447523770144743;0.11242714885605638
48;0.24323874394836723;0.23232356879352437;0.19749349048989095;0.08364226225694345;0.12395154239289496;0.10331863155899433;0.13451504899227312;0.11243550942477565
49;0.24319909480304946;0.23233556878503525;0.197478406679637;0.08364288852626917;0.12394546935252199;0.10330425714608944;0.13446731717715352;0.11243171992507484
50;0.24305865116580502;0.23225001541947954;0.19751621497301544;0.08366327169784016;0.12391626918154175;0.10328630875340077;0.13442367377016085;0.11240340987293167
51;0.24302601846350513;0.23224162207867213;0.1975487517413092;0.08366168615765048;0.12386994146968741;0.10327021836397583;0.13443665160886611;0.11240973648664203
52;0.24294943894368548;0.2321600390767474;0.19760087669262202;0.08367576649803445;0.12384082478244127;0.10321463996588642;0.1344660248667055;0.11238344775128999
53;0.24300819460504505;0.2321383051376393;0.19754188641504378;0.08366878153077865;0.12384412790154982;0.10322409670680092;0.13443787442869118;0.11237232259641321
54;0.2429937863357065;0.23215919801817178;0.1975131685631988;0.08365796140256297;0.12374248860892106;0.10321841286963666;0.13441279205180537;0.11237334402685834
55;0.24309022461692964;0.23221788379716224;0.1974477259134332;0.08365719104796203;0.12377704529414121;0.10324878158598333;0.1344627170260335;0.1124077770373933
56;0.242989494347656;0.23216957440481065;0.19754635527770217;0.08366417747446248;0.12378184187273444;0.10323918633960046;0.13448030498587718;0.1123815272207625
57;0.24304788717097475;0.23220882194807527;0.19752718350865847;0.08366578703776856;0.1237126132837078;0.10322010971927742;0.1344987711712923;0.11238285770104993
58;0.242998292895867;0.2321846491244833;0.1976830500163066;0.08368138913853114;0.12375405570957665;0.10322374792230708;0.1345107088597048;0.11237817689472147
59;0.24311141493533794;0.23221715106056204;0.19776546493180208;0.08371466718910749;0.1237284145130171;0.10322984532320927;0.13456472192957414;0.11239974059284734
60;0.24313525089214671;0.23224250496394602;0.1978180620077018;0.08370748065557061;0.12366493067321742;0.10322092662110686;0.13457470931842447;0.11240120849432278
61;0.24312642924161929;0.23225199257550463;0.19774281692380732;0.08367814018965085;0.12364869785118182;0.10319639512848038;0.1345670234215307;0.11239803458481022
62;0.24317196835670477;0.23224764784387886;0.19783538688726462;0.08369238349018715;0.12370126259435649;0.10321456340609021;0.13460274751552873;0.11240585832491841
63;0.24333594108086978;0.23232437379024332;0.19778225504405056;0.08368406934847393;0.12375478285546006;0.10323983248049244;0.13458984958983794;0.11243489537657236
64;0.24330934577555155;0.23231784909826847;0.1977136517442084;0.08367386168263491;0.12371914006219499;0.10322422049170882;0.1345372813710778;0.11243420935308324
65;0.24342982222445483;0.23237534109026256;0.19777461294736942;0.08367303414734506;0.1237186445274879;0.10321643013467952;0.1345871639038514;0.11245933822772591
66;0.2434131268435421;0.2323797146484956;0.19782072965569397;0.0836728949876092;0.12370531303311164;0.10321039216254686;0.13459392234143866;0.11245995833841911
67;0.2433801760190318;0.23236566695277613;0.19787288127386105;0.08367885736363696;0.1236763447807756;0.10320542758115132;0.13460249625166376;0.11245781870188322
68;0.24338048817383146;0.23235876681731082;0.19780672043743341;0.08364250474674177;0.12370865622560373;0.10321693296790309;0.13458200705703524;0.11244938372449126
69;0.24338413978237647;0.23236428534214834;0.19781129995839647;0.08362359644558635;0.12368435928491683;0.10320136509446938;0.1345610207791572;0.11244744563830966
70;0.24342613502952765;0.2323637056123101;0.19789446472573208;0.08365114685382218;0.12363059431980365;0.10317416027335786;0.13460867129285273;0.11244323958463198
71;0.24342795171523113;0.23234195204120844;0.19783808982308532;0.08364338026111302;0.12361809306682617;0.1031734093081746;0.13460145145972266;0.11243569338370586
72;0.2434800177911165;0.23238839026880678;0.19776211609643604;0.08361838728854509;0.12358565389018446;0.10318059047930127;0.13460509607322993;0.1124540269238165
73;0.24348966458431776;0.2323838511229657;0.1977028443918549;0.08360957158098375;0.12355153459188017;0.10316905277273093;0.1345752728172668;0.11245118091680745
74;0.24354127013542148;0.23241177294826224;0.197654758730989;0.08362094545057282;0.12351167006398345;0.10317816822687587;0.13457183541690673;0.11246556468642936
