;max_std_wind;mean_std_wind;max_std_solar;mean_std_solar;max_std_agr;mean_std_agr;max_std_agr_sum;mean_std_agr_sum
1000;0.25020905113924025;0.23745472620411315;0.19946648983940268;0.08505067733049114;0.12831479924182865;0.1066709155946498;0.13681061270628495;0.11504438684943308
